Curso;Semestre;Período;Nome da Disciplina;ID da Disciplina;ID do Aluno;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR30;VAR31;VAR31b;VAR31c;VAR32a;VAR32b;VAR32c;VAR32d;VAR33;VAR34;VAR35
Letras;2014.2;5;Estágio Supervisionado I. (5º);92;401;3;0;0;0;40;0;0;0;1;0;0;20;3;0;5,82;14;0;7;0;1;2,0385;59,71;5,82;53;18;26;6;15;32;0;4;4;0
Biologia;2012.2;4;Genética Geral;25;28;77;5;0;6;29;0;0;1;0;1;0;11;0;0;14,5;35;0;3;0;0;4;151,51;14,5;107;35;65;52;23;28;4;2;3;0
Biologia;2014.2;1;Informática Aplicada à Biologia(1º);54;1229;15;0;0;11;25;0;0;1;0;1;2;15;2;0;0,25;31;0;2;4;0;2,5;65,35;0,25;65;25;35;6;34;24;1;2;6;0
Biologia;2014.2;1;Informática Aplicada à Biologia(1º);54;1340;14;0;0;9;54;0;0;3;2;2;0;10;1;0;15,3;8;0;2;0;0;3,2308;62,89;15,3;84;18;37;20;24;40;0;2;6;0
Pedagogia;2012.1;4;Planejamento Educacional;52;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Biologia;2013.2;3;Química Orgânica  ;31;138;9;0;4;7;18;0;0;0;0;0;0;10;2;0;5,67;27;0;4;0;2;6;219,24;5,67;181;27;99;62;80;39;0;3;4;0
Biologia;2016.1;4;Genetica Geral;36;1259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Biologia;2016.1;4;Bioquimica I;33;1282;16;0;0;0;49;0;0;0;0;0;0;13;2;0;3,5;1;0;0;0;0;1;0;3,5;27;14;20;6;14;6;1;2;0;0
Pedagogia;2011.1;2;Língua Portuguesa: Sintaxe e Semântica;31;71;55;0;0;0;37;0;0;0;0;0;0;13;2;1;0;31;0;0;0;0;2;74,54;0;74;0;45;12;30;31;1;1;4;0
Pedagogia;2014.2;1;Psicologia do Desenvolvimento ;112;1708;10;0;0;1;7;0;0;0;1;0;0;18;3;0;21,14;20;0;2;3;2;2,5385;75,8;21,14;66;21;35;30;22;14;0;2;4;0
Biologia;2016.1;4;Filosofia da Educacao;35;1387;10;0;0;2;22;0;0;0;0;0;0;8;1;0;16;18;0;0;0;0;4;78,74;16;115;36;66;45;54;16;0;2;4;0
Letras;2014.2;5;Literaturas Africanas de Língua Portuguesa I (5º);95;436;9;0;0;26;53;0;0;1;0;1;5;19;3;0;0,66;14;0;4;0;0;3,0385;67,24;0,66;79;18;43;9;12;57;1;2;3;0
Biologia;2014.2;5;Zoologia dos Invertebrados (5º);64;268;12;0;0;0;6;0;0;0;0;0;0;18;3;0;0,69;4;0;2;0;0;0,00008846;92,86;0,69;23;8;17;6;8;9;0;2;2;0
Pedagogia;2014.1;4;Fundamentos da Educação Infantil;46;175;13;0;0;10;15;0;0;0;0;0;0;22;3;0;0;8;0;1;0;1;2;93,89;0;59;4;48;6;20;30;3;1;1;0
Pedagogia;2013.2;7;Projeto de Pesquisa;42;271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Administracao;2016.1;8;Gestão Ambiental e Sustentabilidade;28;658;11;0;0;4;3;0;0;0;0;0;0;15;2;0;10,5;0;0;0;0;0;2;0;10,5;52;5;25;10;23;19;0;2;0;0
Biologia;2014.2;1;Física Aplicada à Biologia (1º);121;1404;4;3;4;26;28;0;0;0;0;0;0;22;3;0;0,05;9;0;2;0;0;3,1538;60,62;0,05;82;14;35;12;27;37;6;1;1;0
Administracao;2013.2;3;Sociologia Organizacional ;32;135;29;3;8;18;20;0;0;13;2;2;0;19;3;0;3,5;196;0;2;0;2;11;222,26;3,5;310;35;135;59;105;120;26;2;20;0
Biologia;2013.2;3;Psicologia da Aprendizagem ;30;21;2;0;0;0;14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;19;5;19;4;6;9;0;0;0;0
Pedagogia;2013.2;7;Gestão e Organização Escolar;39;195;24;0;0;1;7;0;0;0;0;0;0;19;3;0;11;15;0;1;0;1;3;222,01;11;91;15;61;26;26;34;5;1;3;0
Administracao;2011.2;4;Sistema de Informações e Comunicação no Setor Público;43;849;6;0;1;3;67;0;0;0;0;1;0;10;1;0;8;38;0;0;0;0;3;88,2;8;97;0;60;16;35;43;3;2;4;0
Letras;2013.2;3;Literatura Latina;35;51;8;0;0;1;73;0;0;0;4;1;0;0;0;0;0;25;0;0;0;0;2;76,74;0;61;19;44;6;14;41;0;0;4;0
Letras;2010.2;3;Literatura Portuguesa II;34;41;5;0;0;36;182;0;0;4;1;2;0;0;0;0;0;24;0;0;0;0;5;73,07;0;146;0;96;53;44;49;0;0;4;0
Letras;2010.1;2;Literatura Portuguesa I;28;82;4;0;0;8;156;0;0;0;0;6;0;18;3;0;28;1;0;0;0;0;2;0;28;63;0;52;12;47;4;0;1;0;0
Biologia;2014.2;1;Física Aplicada à Biologia (1º);121;1279;142;4;3;193;232;0;0;0;0;8;0;14;2;0;16,4;35;0;4;1;0;10,6154;65,02;16,4;276;28;76;116;93;66;1;1;4;0
Pedagogia;2014.1;4;Educação e Multiculturalismo;45;33;28;0;0;0;3;0;0;0;0;0;0;20;3;0;8;7;0;1;0;1;1;78,8;8;46;5;24;7;15;24;0;1;2;0
Pedagogia;2012.1;4;Currículo e Contemporaneidade;56;95;45;0;0;0;31;0;0;2;3;0;0;12;2;1;0;21;0;0;0;0;3;90,84;0;80;0;38;12;36;32;0;1;6;0
Biologia;2014.1;4;Genética Geral;46;440;12;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;16;2;15;1;12;3;0;0;0;0
Pedagogia;2014.1;4;Prática Pedagógica IV;49;164;17;0;0;0;6;0;0;0;0;0;0;20;3;0;0;6;0;1;0;1;1;74,22;0;30;4;22;5;10;15;0;1;2;0
Letras;2011.2;5;Prática V;73;191;38;0;0;2;89;0;0;0;0;0;0;10;1;0;0;5;0;0;0;0;2;129,27;0;57;0;37;10;17;29;1;1;1;0
Biologia;2011.1;1;Metodologia Científica;19;28;7;0;0;26;117;0;0;0;2;2;0;19;3;1;12;80;0;0;0;0;6;71,73;12;169;0;67;39;108;22;0;1;6;0
Administracao;2010.2;2;Ciência Política;27;783;22;0;4;11;111;0;0;0;3;3;0;17;2;0;0;28;0;0;0;0;6;71,46;0;159;0;78;66;59;34;0;2;4;0
Pedagogia;2014.2;5;Prática Pedagógica V (5º);120;1142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pedagogia;2014.1;4;Pesquisa(s) em Educação;47;382;19;0;0;0;13;0;0;0;0;0;0;19;3;0;3;13;0;2;0;1;1;0;3;42;11;23;4;15;22;1;1;2;0
Pedagogia;2014.2;1;Linguagem na Produção do Conhecimento ;110;1706;7;0;3;4;13;0;0;0;0;0;0;15;2;0;4,33;20;0;2;7;1;5,0385;84,24;4,33;131;31;48;18;28;85;0;1;3;0
Letras;2014.2;5;Psicologia da Aprendizagem (5º)  ;98;401;3;0;0;0;40;0;0;0;0;0;0;12;2;0;2,46;8;0;3;1;0;2,0385;58,04;2,46;53;13;26;6;15;32;0;2;3;0
Pedagogia;2016.1;4;Educação e Multiculturalismo;59;1909;32;0;0;0;1;0;0;0;0;0;0;10;1;0;19,5;17;0;0;0;2;3;82,59;19,5;86;28;47;35;30;21;0;2;3;0
Pedagogia;2014.2;5;Gestão de Pessoas (5º);119;821;7;0;1;2;0;0;0;2;10;0;0;6;1;0;44,95;17;2;1;0;1;3,8077;65,16;44,95;99;22;45;25;45;29;0;2;5;0
Biologia;2011.1;1;Física Aplicada à Biologia;16;25;7;0;0;2;104;0;0;0;2;1;0;11;1;1;11;25;0;0;0;0;2;87,02;11;71;0;29;12;8;51;0;1;4;0
Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;1668;4;0;0;0;1;0;0;0;0;0;0;11;1;0;1,5;16;0;0;0;2;0;0;1,5;11;5;8;6;5;0;0;2;0;0
Biologia;2014.2;1;Metodologia Científica(1º);57;1357;6;0;0;33;52;0;0;0;1;6;0;20;3;0;3,62;10;0;6;0;0;3,8077;69,65;3,62;99;19;44;13;18;68;0;2;4;0
Administracao;2010.2;2;Contabilidade Geral;30;821;78;0;15;18;128;0;0;0;2;0;0;0;0;0;0;19;0;0;0;0;4;80,19;0;112;0;58;23;44;33;12;0;3;0
Pedagogia;2016.1;4;Pesquisa em Educação;60;1688;6;0;0;0;2;0;0;0;0;0;0;20;3;0;0;13;0;0;0;2;2;87,71;0;54;11;30;7;15;28;4;2;4;0
Letras;2013.2;3;Linguística I;33;45;4;0;1;1;46;0;0;0;1;0;0;0;0;0;0;8;0;0;0;0;0;68,02;0;20;4;17;8;6;6;0;0;2;0
Letras;2011.2;5;Prática V;73;94;21;0;0;29;69;0;0;0;0;4;0;18;3;0;2;22;0;0;0;0;5;83,04;2;144;0;96;39;43;62;0;1;4;0
Biologia;2014.1;7;Tecnologias e Mídias Educacionais;55;191919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Letras;2014.2;5;Prática V. (5º);97;494;22;0;0;0;28;0;0;4;4;0;0;20;3;0;1,62;17;1;3;0;2;2,0769;18,28;1,62;54;23;31;0;19;35;0;2;5;0
Pedagogia;2014.2;1;Prática Pedagógica I ;111;1918;5;0;4;9;21;0;0;3;0;2;0;21;3;0;22,09;7;0;3;3;2;6,4615;45,08;22,09;168;26;49;47;48;69;4;2;2;0
Letras;2011.2;5;Psicologia da Aprendizagem;68;216;7;0;0;6;48;0;0;0;0;2;0;19;3;0;0,5;7;0;0;0;0;1;45,12;0,5;42;0;34;9;8;25;0;2;1;0
Pedagogia;2016.1;4;Educação e Multiculturalismo;59;1685;21;0;0;1;2;1;1;0;0;0;0;0;3;0;21;25;0;0;29;2;3;65,63;21;92;27;56;22;26;38;6;2;4;0
Pedagogia;2014.2;1;Fundamentos Sociológicos da Educação ;109;1638;10;0;0;1;2;0;0;0;1;1;0;21;3;0;6,11;10;0;1;0;1;0,00006923;75,81;6,11;18;10;14;5;3;10;0;1;4;0
Pedagogia;2011.1;2;Prática Pedagógica II;36;117;27;0;0;0;25;0;0;2;2;0;0;14;2;0;21;4;0;0;0;0;2;62,1;21;52;0;36;18;20;14;0;2;2;0
Biologia;2014.1;4;Prática IV;47;176;3;0;0;2;29;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;89,51;0;20;5;17;3;3;14;0;0;1;0
Letras;2011.2;5;Literatura Brasileira II;71;228;6;0;0;21;105;0;0;0;0;3;0;0;0;0;0;19;0;0;0;0;5;68,42;0;139;0;88;32;49;58;0;0;3;0
Pedagogia;2012.1;4;Planejamento Educacional;52;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pedagogia;2014.1;4;Educação e Multiculturalismo;45;104;7;0;0;19;23;0;0;0;0;2;0;9;1;0;4;36;0;1;0;1;5;68,73;4;135;20;91;39;44;46;6;1;3;0
Pedagogia;2014.1;4;Pesquisa(s) em Educação;47;286;30;0;0;8;10;0;0;0;1;1;0;12;2;0;3;10;0;2;0;2;2;0;3;77;13;46;11;19;47;0;1;3;0
Pedagogia;2012.1;4;Planejamento Educacional;52;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pedagogia;2011.2;3;Prática Pedagogica III;51;49;25;0;3;3;22;0;0;3;0;0;0;22;3;0;7;6;0;0;0;0;1;70,24;7;40;0;27;9;14;17;0;1;3;0
Pedagogia;2014.2;1;Prática Pedagógica I ;111;1792;3;0;3;11;7;0;0;3;2;0;0;19;3;0;34,64;9;0;1;0;0;2,2692;30,59;34,64;59;13;29;9;24;25;1;2;7;0
Biologia;2014.1;4;Filosofia da Educação;45;346;16;0;0;0;11;0;0;0;0;0;0;15;2;0;0;8;0;1;0;0;0;83,71;0;24;5;16;2;16;6;0;1;3;0
Biologia;2013.2;6;Prática de  Laboratório ;35;94;35;0;0;1;47;0;0;0;2;1;0;19;3;0;3,33;18;0;5;0;2;2;243,68;3,33;62;12;46;12;28;22;0;3;5;0
Pedagogia;2011.2;3;Didática;46;109;4;0;2;12;35;0;0;0;1;0;0;18;3;1;9;21;0;0;0;0;3;69,53;9;83;0;50;9;31;43;0;1;5;0
Pedagogia;2013.2;3;Organização da Educação Nacional;34;515;97;0;0;2;19;0;0;0;1;0;0;6;1;0;9;29;0;2;0;2;9;226,13;9;252;32;120;122;63;66;1;2;5;0
Biologia;2014.1;4;Zoologia Geral;48;242;2;0;3;3;15;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;52,27;0;5;1;4;2;3;0;0;0;1;0
Pedagogia;2010.2;1;Antropologia;15;118;20;0;7;8;48;0;0;0;1;0;0;11;1;0;28;41;0;0;0;0;3;72,3;28;86;0;45;36;33;17;0;2;4;0
Letras;2014.2;5;Prática V. (5º);97;431;2;0;0;5;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00005;0;0;13;3;8;0;7;6;0;0;0;0
Biologia;2016.1;8;Sociologia da Educação;46;289;5;0;2;10;39;0;0;0;4;0;0;18;3;0;47;21;0;0;0;0;4;71,82;47;122;22;70;25;48;49;0;2;4;0
Letras;2014.1;4;Linguística II;54;4;55;0;6;39;53;0;0;2;1;2;0;23;3;0;4;55;0;2;0;1;7;77,09;4;186;33;82;28;73;85;0;1;4;0
Pedagogia;2016.1;8;Ética e Cidadania;66;916;23;0;0;3;8;0;0;0;0;1;0;17;2;0;27;5;0;0;0;3;2;83,37;27;53;12;25;9;18;25;1;2;2;0
Biologia;2014.2;8;Bioteconologia (8º);65;363636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Biologia;2014.1;4;Didática;44;370;2;4;21;49;53;0;0;0;1;9;0;20;3;0;49;105;0;1;0;0;14;62,33;49;365;16;74;114;160;84;7;1;4;0
Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;1916;6;4;0;10;8;0;0;4;0;0;0;15;2;0;19,5;25;0;0;0;2;3;86,48;19,5;87;44;62;26;26;35;0;2;8;0
Pedagogia;2016.1;8;Avaliação da Aprendizagem;63;947;22;0;0;0;2;0;0;0;0;0;0;10;1;0;23,5;2;0;0;0;2;1;0;23,5;49;16;31;10;22;14;3;2;0;0
Pedagogia;2014.2;5;Educação de Jovens e Adultos (5º);116;1027;29;0;0;0;21;0;0;0;1;0;0;11;1;0;28;26;0;3;0;2;3,5385;82,53;28;92;23;37;34;25;30;3;2;4;0
Administracao;2014.2;5;Matemática Financeira e Análise de Investimento (5º);83;727;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00001154;0;0;3;0;2;0;1;2;0;0;0;0
Biologia;2016.1;8;Ecologia;40;217;5;0;2;42;92;0;0;0;1;1;0;19;3;1;0;10;0;0;0;0;2;82,18;0;73;7;51;6;37;30;0;0;4;0
Pedagogia;2014.1;4;Planejamento Educacional;48;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Letras;2013.2;3;Literatura Portuguesa II;34;197;26;0;6;6;67;0;0;0;0;0;0;19;3;0;1,5;18;0;3;0;2;2;81,49;1,5;57;20;41;8;26;22;1;2;4;0
Administracao;2010.1;1;Metodologia de Estudo e de Pesquisa em Administração;9;785;12;0;22;62;93;0;0;3;0;5;0;16;2;0;13,5;57;0;0;0;0;7;15,26;13,5;188;0;77;50;70;59;9;2;6;0
Pedagogia;2013.2;3;Didática ;29;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pedagogia;2011.1;2;Prática Pedagógica II;36;82;19;0;0;0;28;0;0;1;1;0;0;20;3;0;1;9;0;0;0;0;2;88,21;1;53;0;24;17;20;16;0;2;1;0
Pedagogia;2016.1;4;Pesquisa em Educação;60;1919;2;0;0;0;4;0;0;1;0;0;0;15;2;0;0;9;0;0;0;2;1;86,72;0;43;12;31;13;4;23;3;2;4;0
Pedagogia;2011.1;2;Língua Portuguesa: Sintaxe e Semântica;31;48;13;0;11;44;68;0;0;0;1;13;0;12;2;1;1;36;0;0;0;0;6;74,97;1;165;0;75;92;35;38;0;1;4;0
Administracao;2010.1;1;Metodologia de Estudo e de Pesquisa em Administração;9;832;15;0;14;150;214;0;0;0;0;18;0;8;1;0;9,5;16;0;0;0;0;7;23,93;9,5;191;0;85;22;72;95;2;2;1;0
Biologia;2013.2;3;Int. Filosofia das Ciências ;27;46;7;0;1;1;23;0;0;4;2;0;0;23;3;0;22;38;1;3;0;2;6;218,74;22;180;27;91;66;47;60;7;3;5;0
Pedagogia;2013.2;3;Metodologia Cientifica;31;418;76;5;0;15;17;0;0;0;0;0;0;17;2;0;18,5;36;0;4;0;2;8;215,91;18,5;208;24;120;65;68;71;4;2;9;0
Pedagogia;2014.1;8;Educação e Trabalho;51;352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pedagogia;2013.2;7;Projeto de Pesquisa;42;415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pedagogia;2013.2;7;Projeto de Pesquisa;42;83;58;0;11;30;27;0;0;0;13;2;0;14;2;0;3;116;0;2;0;2;8;235,64;3;232;47;116;87;88;56;1;2;16;5
Letras;2011.2;5;Prática V;73;41;11;0;0;26;104;0;0;0;0;1;0;20;3;0;0;0;0;0;0;0;3;0;0;83;0;55;23;27;33;0;1;0;0
Pedagogia;2012.1;4;Planejamento Educacional;52;67;13;0;0;0;27;0;0;0;0;0;0;13;2;1;0;19;0;0;0;0;1;90,28;0;45;0;26;8;33;4;0;1;4;0
Pedagogia;2013.2;3;Didática ;29;242;63;0;0;1;3;0;0;0;1;1;0;11;1;0;2,5;27;0;2;0;2;3;229,34;2,5;102;21;61;50;37;15;0;2;4;0
Pedagogia;2013.2;7;Coordenação Pedagógica;37;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Letras;2014.1;4;Morfossintaxe II;56;329;28;0;2;24;49;0;0;0;1;2;0;1;4;0;0;22;0;2;0;1;5;62,79;0;149;3;72;50;54;45;0;1;2;0
Pedagogia;2014.2;1;Prática Pedagógica I ;111;1887;13;0;14;32;38;0;0;3;1;2;0;21;3;0;48,61;3;0;1;5;1;1,6538;38,57;48,61;43;15;24;8;26;9;0;2;2;0
Pedagogia;2013.2;3;História da Educação no Brasil;30;120;8;0;0;13;15;0;0;0;2;2;0;3;2;0;11;26;0;2;0;2;5;236,79;11;144;18;77;12;33;87;12;2;4;0
Pedagogia;2014.1;8;Educação e Trabalho;51;386;46;1;1;22;31;0;0;1;0;1;0;21;3;0;4;76;1;1;0;1;14;0;4;377;20;135;78;106;175;18;1;3;0
Biologia;2011.2;2;Prática II;25;16;3;0;0;1;53;0;0;1;2;0;0;0;0;0;0;11;0;0;0;0;1;102,37;0;31;0;27;18;7;6;0;0;2;0
Administracao;2010.2;2;Contabilidade Geral;30;842;31;0;0;3;98;0;0;0;1;1;0;9;1;0;1;19;0;0;0;0;5;25,68;1;153;0;90;86;58;9;0;2;1;0
Letras;2014.2;8;Literaturas Africanas de Língua Portuguesa II (8º);102;453;7;1;0;67;122;0;0;0;1;3;0;0;0;0;0;20;0;0;0;0;4,9231;66,97;0;128;16;56;19;44;64;1;0;4;0
Pedagogia;2014.1;4;Educação e Multiculturalismo;45;99;8;0;0;4;9;0;0;0;0;0;0;11;1;0;20;16;0;1;0;1;5;77,65;20;131;13;87;51;42;38;0;1;4;0
Pedagogia;2013.2;3;Organização da Educação Nacional;34;141;5;0;0;0;14;0;0;0;0;0;0;21;3;0;1,5;22;0;2;0;2;6;233,71;1,5;165;22;94;57;24;84;0;2;4;0
Pedagogia;2013.2;3;Prática Pedagógica III;35;425;10;0;6;10;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;99;0;71;20;23;56;0;0;0;0
Pedagogia;2013.2;3;Didática ;29;597;0;0;0;0;0;0;0;0;0;0;0;10;1;0;13;0;0;6;0;0;0;0;13;0;0;0;0;0;0;0;1;0;0
Letras;2014.2;5;Estágio Supervisionado I. (5º);92;432;8;0;0;0;0;0;0;0;1;0;1;0;2;0;22,51;11;0;3;8;1;2,2692;52,17;22,51;59;20;30;11;28;19;1;3;3;0
Pedagogia;2014.2;1;Fundamentos Filosóficos da Educação ;108;1670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Letras;2014.2;5;Literaturas Africanas de Língua Portuguesa I (5º);95;446;26;0;0;5;17;0;0;1;0;1;13;1;3;0;2;15;0;3;1;0;4,7308;58,41;2;123;26;54;26;44;38;15;2;4;0
Pedagogia;2011.2;3;História da Educação no Brasil;47;83;154;0;17;33;47;0;0;4;0;2;0;11;1;0;2;37;0;0;0;0;8;83,28;2;227;0;117;46;85;80;16;1;4;0
Letras;2014.2;5;Psicologia da Aprendizagem (5º)  ;98;420;70;0;3;33;68;0;0;1;0;3;0;21;3;0;0,12;26;0;3;0;0;11,1154;68,47;0,12;289;42;79;64;75;125;25;2;4;0
Letras;2011.2;5;Psicologia da Aprendizagem;68;99;3;0;0;13;69;0;0;4;0;5;0;0;0;0;0;28;0;0;0;0;4;87,06;0;119;0;75;34;34;43;8;0;4;0
Pedagogia;2010.2;1;Fundamentos Sociológicos da Educação;18;96;23;0;0;0;45;0;0;0;0;0;0;20;3;0;52;11;0;0;0;0;2;80,49;52;77;0;47;16;32;29;0;1;4;0
Letras;2014.2;1;História da Língua Portuguesa (1º);87;1508;33;0;0;4;54;0;0;0;0;0;2;15;2;0;14,26;16;0;1;3;0;2,9231;62,14;14,26;76;21;49;3;29;41;3;2;3;0
Biologia;2013.2;3;Psicologia da Aprendizagem ;30;445;11;0;0;0;8;0;0;0;4;0;0;14;2;0;4,33;18;0;3;0;2;9;234,34;4,33;257;9;122;72;59;119;7;3;4;0
Letras;2014.2;5;Fundamentos da Educação Especial (5º);93;497;22;0;0;2;49;0;0;1;3;0;0;0;0;0;0;7;0;0;0;0;1,8846;68,13;0;49;15;28;19;16;14;0;0;3;0
Administracao;2011.2;4;Estatística Aplicada à Administração;42;831;30;1;9;67;115;2;2;2;3;8;0;11;1;0;20;142;2;0;0;0;21;83,29;20;571;0;151;201;198;168;4;2;8;0
Pedagogia;2013.2;3;Movimentos Sociais;33;27;70;0;0;3;8;0;0;0;2;0;0;13;2;0;1;37;0;3;0;1;5;195,83;1;133;38;82;26;84;23;0;1;3;0
Pedagogia;2013.2;7;Projeto de Pesquisa;42;310;36;3;1;9;20;0;0;1;4;0;0;16;2;0;9;36;1;3;0;2;5;238,51;9;145;27;91;15;44;73;13;2;6;0
Letras;2013.2;3;Morfossintaxe I ;37;204;23;2;17;52;117;0;0;5;3;2;0;17;2;0;6,5;35;0;2;0;2;10;79,4;6,5;273;28;120;161;76;35;1;2;5;0
Pedagogia;2016.1;8;Educação e Trabalho;65;911;15;0;0;1;3;0;0;0;0;1;0;14;2;0;1;6;0;0;0;1;1;129,47;1;51;17;32;9;17;24;1;2;1;0
Pedagogia;2010.2;1;Prática Pedagógica 1;20;178;3;0;5;6;49;0;0;3;0;1;0;19;3;0;32,5;17;0;0;0;0;4;71,24;32,5;119;0;63;23;48;48;0;2;3;0
Pedagogia;2014.1;4;Planejamento Educacional;48;308;6;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;37;0;25;3;7;26;1;0;0;0
Biologia;2013.2;3;Psicologia da Aprendizagem ;30;91;8;0;12;12;28;0;0;0;5;0;0;15;3;0;6,67;25;0;5;0;2;5;233,68;6,67;142;34;98;27;18;86;11;3;6;0
Pedagogia;2014.1;4;Planejamento Educacional;48;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pedagogia;2014.1;8;Educação e Trabalho;51;40;27;0;0;0;14;0;0;0;2;0;0;21;3;0;10;20;0;1;0;1;2;0;10;71;15;42;17;17;34;3;1;4;0
Pedagogia;2014.2;1;Fundamentos Sociológicos da Educação ;109;1652;40;2;0;3;3;0;0;1;1;0;0;11;1;0;29,85;44;0;4;0;2;5,0385;72,21;29,85;131;37;53;50;53;27;1;2;5;0
Pedagogia;2014.2;1;Antropologia ;105;1667;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8;0;0;1;0;0,00008462;73,92;0;22;6;13;7;10;5;0;0;4;0
Pedagogia;2016.1;8;Educação e Trabalho;65;1087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pedagogia;2012.1;4;Pesquisa em Educação;53;116;41;0;0;0;31;0;0;2;1;0;0;13;2;1;19;24;0;0;0;0;2;91,82;19;77;0;43;19;28;30;0;1;4;0
Biologia;2014.2;8;Bioteconologia (8º);65;323232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pedagogia;2016.1;4;Planejamento Educacional;61;1788;39;1;5;12;8;0;0;1;0;0;0;9;1;0;22,5;39;0;0;41;2;10;66,15;22,5;271;16;103;99;105;67;0;2;4;0
Pedagogia;2010.2;1;Antropologia;15;53;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0
Pedagogia;2013.2;3;História da Educação no Brasil;30;303;58;0;0;0;2;0;0;0;2;0;0;5;3;0;1,5;19;0;2;0;2;5;225,17;1,5;150;16;66;20;49;80;1;2;4;0
Letras;2012.1;6;Pesquisa Científica;77;187;4;0;0;72;181;0;0;1;3;4;0;16;2;0;1;56;0;0;0;0;7;131,99;1;184;0;110;40;50;93;1;1;4;0
Pedagogia;2014.1;4;Prática Pedagógica IV;49;367;9;0;0;0;5;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;1;69,29;0;44;3;30;9;23;12;0;0;2;0
Letras;2012.1;6;Prática VI;78;152;4;0;0;20;124;0;0;0;1;2;0;20;3;0;2;28;0;0;0;0;12;126,75;2;314;0;153;97;110;107;0;1;3;0
Letras;2013.2;3;Teoria Literária II ;39;4;105;0;80;85;144;0;0;2;3;2;0;16;2;0;13;93;0;4;0;2;13;0;13;352;66;139;56;151;144;1;2;6;0
Letras;2010.2;3;Prática III - Gramáticas da Língua Portuguesa;37;66;5;0;0;27;191;0;0;0;3;3;0;18;3;0;16;16;0;0;0;0;2;0;16;52;0;38;6;21;25;0;1;3;0
Pedagogia;2011.2;3;História da Educação no Brasil;47;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
